Character,Vehicle,Tire,Glider,Speed_Land,Speed_Anti-G,Speed_Water,Speed_Gliding,Accel,Weight,Handling_Land,Handling_Anti-G,Handling_Water,Handling_Gliding,Traction,M-turbo,Invincib
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Metal,Super Glider / Waddle Wing / Hylian Kite,4.5,3.5,3.75,4.0,2.5,3.0,3.25,3.75,3.25,2.5,3.0,3.5,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Metal,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.5,3.75,3.5,4.0,2.5,3.25,3.25,3.5,3.5,2.5,2.75,3.5,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Button / Leaf Tires,Super Glider / Waddle Wing / Hylian Kite,3.75,3.75,3.5,4.0,3.75,2.0,3.5,4.5,3.5,3.0,3.25,4.25,3.0
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,4.0,3.5,3.75,4.0,1.75,3.5,4.5,3.5,3.25,3.25,4.5,2.75
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Button / Leaf Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.75,4.0,3.25,4.0,3.75,2.25,3.5,4.25,3.75,3.0,3.0,4.25,3.0
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,4.0,3.25,3.75,4.0,2.0,3.5,4.25,3.75,3.25,3.0,4.5,2.75
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Off-Road / Retro Off-Road / Triforce Tires,Super Glider / Waddle Wing / Hylian Kite,4.25,3.75,4.0,3.75,3.25,2.75,3.0,4.0,3.0,3.0,4.0,3.75,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Off-Road / Retro Off-Road / Triforce Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,4.0,4.0,3.5,3.5,2.5,3.0,4.0,3.0,3.25,4.0,4.0,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Off-Road / Retro Off-Road / Triforce Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,4.0,3.75,3.75,3.25,3.0,3.0,3.75,3.25,3.0,3.75,3.75,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Off-Road / Retro Off-Road / Triforce Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.0,3.75,3.5,3.5,2.75,3.0,3.75,3.25,3.25,3.75,4.0,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Cushion,Super Glider / Waddle Wing / Hylian Kite,3.75,3.5,3.25,4.5,3.5,2.25,3.25,4.0,3.0,3.25,4.0,4.25,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.75,3.25,4.25,3.75,2.0,3.25,4.0,3.0,3.5,4.0,4.5,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Cushion,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.75,3.75,3.0,4.5,3.5,2.5,3.25,3.75,3.25,3.25,3.75,4.25,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Blue Falcon,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.75,3.0,4.25,3.75,2.25,3.25,3.75,3.25,3.5,3.75,4.5,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,GLA Tires,Super Glider / Waddle Wing / Hylian Kite,3.75,3.5,4.25,4.25,3.25,3.25,4.0,3.75,3.75,3.75,4.75,4.25,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.75,4.25,4.0,3.5,3.0,4.0,3.75,3.75,4.0,4.75,4.5,3.25
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,GLA Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.75,3.75,4.0,4.25,3.25,3.5,4.0,3.5,4.0,3.75,4.5,4.25,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.75,4.0,4.0,3.5,3.25,4.0,3.5,4.0,4.0,4.5,4.5,3.25
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Monster / Hot Monster,Super Glider / Waddle Wing / Hylian Kite,4.0,3.5,4.0,3.75,2.75,3.75,3.25,3.0,3.25,3.25,5.25,4.0,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,3.75,4.0,3.5,3.0,3.5,3.25,3.0,3.25,3.5,5.25,4.25,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Monster / Hot Monster,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.0,3.75,3.75,3.75,2.75,4.0,3.25,2.75,3.5,3.25,5.0,4.0,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Monster / Hot Monster,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,3.75,3.75,3.5,3.0,3.75,3.25,2.75,3.5,3.5,5.0,4.25,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Roller / Azure Roller,Super Glider / Waddle Wing / Hylian Kite,3.25,3.0,4.25,4.25,3.75,2.75,4.25,4.0,4.0,4.0,4.5,4.75,2.25
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.0,3.25,4.25,4.0,4.0,2.5,4.25,4.0,4.0,4.25,4.5,5.0,2.0
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Roller / Azure Roller,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.25,3.25,4.0,4.25,3.75,3.0,4.25,3.75,4.25,4.0,4.25,4.75,2.25
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.0,3.25,4.0,4.0,4.0,2.75,4.25,3.75,4.25,4.25,4.25,5.0,2.0
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Slim / Wood / Crimson Slim,Super Glider / Waddle Wing / Hylian Kite,4.0,4.0,4.0,4.0,2.75,3.25,4.25,3.75,4.0,4.0,3.75,4.0,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,4.25,4.0,3.75,3.0,3.0,4.25,3.75,4.0,4.25,3.75,4.25,3.25
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Slim / Wood / Crimson Slim,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.0,4.25,3.75,4.0,2.75,3.5,4.25,3.5,4.25,4.0,3.5,4.0,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,4.25,3.75,3.75,3.0,3.25,4.25,3.5,4.25,4.25,3.5,4.25,3.25
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Metal,Super Glider / Waddle Wing / Hylian Kite,4.25,3.25,4.25,4.0,2.25,3.75,3.75,3.25,3.5,3.0,4.0,3.75,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Metal,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.25,3.5,4.0,4.0,2.25,4.0,3.75,3.0,3.75,3.0,3.75,3.75,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Button / Leaf Tires,Super Glider / Waddle Wing / Hylian Kite,3.5,3.5,4.0,4.0,3.5,2.75,4.0,4.0,3.75,3.5,4.25,4.5,3.0
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,3.75,4.0,3.75,3.75,2.5,4.0,4.0,3.75,3.75,4.25,4.75,2.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Button / Leaf Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.5,3.75,3.75,4.0,3.5,3.0,4.0,3.75,4.0,3.5,4.0,4.5,3.0
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,3.75,3.75,3.75,3.75,2.75,4.0,3.75,4.0,3.75,4.0,4.75,2.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Off-Road / Retro Off-Road / Triforce Tires,Super Glider / Waddle Wing / Hylian Kite,4.0,3.5,4.5,3.75,3.0,3.5,3.5,3.5,3.25,3.5,5.0,4.0,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Off-Road / Retro Off-Road / Triforce Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,3.75,4.5,3.5,3.25,3.25,3.5,3.5,3.25,3.75,5.0,4.25,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Off-Road / Retro Off-Road / Triforce Tires,Wario Wing / Plane Glider / Gold Glider / Paraglider,4.0,3.75,4.25,3.75,3.0,3.75,3.5,3.25,3.5,3.5,4.75,4.0,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Off-Road / Retro Off-Road / Triforce Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,3.75,4.25,3.5,3.25,3.5,3.5,3.25,3.5,3.75,4.75,4.25,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Cushion,Super Glider / Waddle Wing / Hylian Kite,3.5,3.25,3.75,4.5,3.25,3.0,3.75,3.5,3.25,3.75,5.0,4.5,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,3.5,3.75,4.25,3.5,2.75,3.75,3.5,3.25,4.0,5.0,4.75,3.5
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Cushion,Wario Wing / Plane Glider / Gold Glider / Paraglider,3.5,3.5,3.5,4.5,3.25,3.25,3.75,3.25,3.5,3.75,4.75,4.5,3.75
Peach / Daisy / Yoshi / Birdo / Peachette,Tanooki Kart,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,3.5,3.5,4.25,3.5,3.0,3.75,3.25,3.5,4.0,4.75,4.75,3.5
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,3.25,4.0,3.5,4.5,2.75,4.25,4.0,3.75,3.75,3.5,4.75,3.0
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,3.25,3.75,3.5,4.5,3.0,4.25,3.75,4.0,3.75,3.25,4.75,3.0
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.25,3.75,3.0,4.0,3.25,3.5,3.25,3.25,3.25,4.0,4.5,3.25
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Monster / Hot Monster,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.25,3.5,3.0,4.0,3.5,3.5,3.0,3.5,3.25,3.75,4.5,3.25
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,2.75,2.75,4.0,3.5,5.0,2.25,4.5,4.25,4.0,4.0,3.25,5.25,1.75
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,2.75,2.75,3.75,3.5,5.0,2.5,4.5,4.0,4.25,4.0,3.0,5.25,1.75
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.75,3.75,3.25,4.0,2.75,4.5,4.0,4.0,4.0,2.5,4.5,3.0
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.75,3.5,3.25,4.0,3.0,4.5,3.75,4.25,4.0,2.25,4.5,3.0
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.0,3.25,3.75,3.25,4.75,2.25,4.25,4.25,3.75,3.5,3.0,5.0,2.5
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.0,3.25,3.5,3.25,4.75,2.5,4.25,4.0,4.0,3.5,2.75,5.0,2.5
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.0,3.0,3.5,3.75,4.5,2.5,4.0,3.75,3.25,3.75,3.75,5.0,3.25
Tanooki Mario / Inkling Boy / Male Villager,Pipe Frame,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.0,3.0,3.25,3.75,4.5,2.75,4.0,3.5,3.5,3.75,3.5,5.0,3.25
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,4.25,4.0,4.25,3.75,3.25,3.5,4.0,3.25,3.75,3.5,4.5,3.0
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,4.25,3.75,4.25,3.75,3.5,3.5,3.75,3.5,3.75,3.25,4.5,3.0
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,4.25,3.75,3.75,3.25,3.75,2.75,3.25,2.75,3.25,4.0,4.25,3.25
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Monster / Hot Monster,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,4.25,3.5,3.75,3.25,4.0,2.75,3.0,3.0,3.25,3.75,4.25,3.25
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.0,3.75,4.0,4.25,4.25,2.75,3.75,4.25,3.5,4.0,3.25,5.0,1.75
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.0,3.75,3.75,4.25,4.25,3.0,3.75,4.0,3.75,4.0,3.0,5.0,1.75
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,4.75,3.75,4.0,3.25,3.25,3.75,4.0,3.5,4.0,2.5,4.25,3.0
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,4.75,3.5,4.0,3.25,3.5,3.75,3.75,3.75,4.0,2.25,4.25,3.0
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,4.25,3.75,4.0,4.0,2.75,3.5,4.25,3.25,3.5,3.0,4.75,2.5
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,4.25,3.5,4.0,4.0,3.0,3.5,4.0,3.5,3.5,2.75,4.75,2.5
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,4.0,3.5,4.5,3.75,3.0,3.25,3.75,2.75,3.75,3.75,4.75,3.25
Tanooki Mario / Inkling Boy / Male Villager,Mach 8 / Sports Coupe,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,4.0,3.25,4.5,3.75,3.25,3.25,3.5,3.0,3.75,3.5,4.75,3.25
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.75,3.5,4.5,3.25,3.25,3.5,3.25,3.25,4.0,3.5,3.25,4.0,3.75
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,3.5,4.25,3.25,3.25,3.75,3.25,3.0,4.25,3.5,3.0,4.0,3.75
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,3.0,4.5,3.25,3.75,3.0,3.5,3.5,4.25,3.75,3.0,4.5,2.5
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,3.0,4.25,3.25,3.75,3.25,3.5,3.25,4.5,3.75,2.75,4.5,2.5
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,4.0,4.0,4.25,3.0,2.75,3.5,3.5,3.25,4.25,3.75,2.25,3.75,3.75
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.0,4.0,3.0,2.75,3.75,3.5,3.0,4.5,3.75,2.0,3.75,3.75
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.5,4.25,3.0,3.5,3.0,3.25,3.5,4.0,3.25,2.75,4.25,3.25
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.5,4.0,3.0,3.5,3.25,3.25,3.25,4.25,3.25,2.5,4.25,3.25
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.25,4.0,3.5,3.25,3.25,3.0,3.0,3.5,3.5,3.5,4.25,4.0
Tanooki Mario / Inkling Boy / Male Villager,Steel Driver / Tri-Speeder,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.25,3.75,3.5,3.25,3.5,3.0,2.75,3.75,3.5,3.25,4.25,4.0
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,3.75,3.75,4.25,4.25,3.0,4.0,3.75,3.25,4.25,3.25,4.75,3.0
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,3.75,3.5,4.25,4.25,3.25,4.0,3.5,3.5,4.25,3.0,4.75,3.0
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.75,3.5,3.75,3.75,3.5,3.25,3.0,2.75,3.75,3.75,4.5,3.25
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Monster / Hot Monster,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.75,3.25,3.75,3.75,3.75,3.25,2.75,3.0,3.75,3.5,4.5,3.25
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,2.75,3.25,3.75,4.25,4.75,2.5,4.25,4.0,3.5,4.5,3.0,5.25,1.75
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,2.75,3.25,3.5,4.25,4.75,2.75,4.25,3.75,3.75,4.5,2.75,5.25,1.75
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,4.25,3.5,4.0,3.75,3.0,4.25,3.75,3.5,4.5,2.25,4.5,3.0
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,4.25,3.25,4.0,3.75,3.25,4.25,3.5,3.75,4.5,2.0,4.5,3.0
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.0,3.75,3.5,4.0,4.5,2.5,4.0,4.0,3.25,4.0,2.75,5.0,2.5
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.0,3.75,3.25,4.0,4.5,2.75,4.0,3.75,3.5,4.0,2.5,5.0,2.5
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.0,3.5,3.25,4.5,4.25,2.75,3.75,3.5,2.75,4.25,3.5,5.0,3.25
Tanooki Mario / Inkling Boy / Male Villager,Cat Cruiser / Comet,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.0,3.5,3.0,4.5,4.25,3.0,3.75,3.25,3.0,4.25,3.25,5.0,3.25
Tanooki Mario / Inkling Boy / Male Villager,Prancer,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.75,3.75,3.75,4.0,3.5,3.0,3.75,3.25,3.75,4.0,2.75,4.25,3.5
Tanooki Mario / Inkling Boy / Male Villager,Prancer,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,3.25,3.75,4.0,4.0,2.5,4.0,3.5,4.0,4.25,2.5,4.75,2.25
Tanooki Mario / Inkling Boy / Male Villager,Prancer,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,4.0,4.25,3.5,3.75,3.0,3.0,4.0,3.25,4.0,4.25,1.75,4.0,3.5
Tanooki Mario / Inkling Boy / Male Villager,Prancer,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.75,3.5,3.75,3.75,2.5,3.75,3.5,3.75,3.75,2.25,4.5,3.0
Tanooki Mario / Inkling Boy / Male Villager,Prancer,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.5,3.5,3.25,4.25,3.5,2.75,3.5,3.0,3.25,4.0,3.0,4.5,3.75
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,2.75,3.5,3.5,3.5,4.75,2.5,4.25,4.25,3.75,4.25,3.5,5.0,2.25
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,2.75,3.5,3.25,3.5,4.75,2.75,4.25,4.0,4.0,4.25,3.25,5.0,2.25
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.0,3.5,3.25,3.0,4.25,3.0,3.5,3.5,3.25,3.75,4.0,4.75,2.5
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Monster / Hot Monster,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.0,3.5,3.0,3.0,4.25,3.25,3.5,3.25,3.5,3.75,3.75,4.75,2.5
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Roller / Azure Roller,Cloud Glider / Parachute / Flower Glider / Paper Glider,2.25,3.0,3.5,3.5,5.25,2.0,4.5,4.5,4.0,4.5,3.25,5.5,1.0
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Roller / Azure Roller,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,2.25,3.0,3.25,3.5,5.25,2.25,4.5,4.25,4.25,4.5,3.0,5.5,1.0
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Slim / Wood / Crimson Slim,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.0,4.0,3.25,3.25,4.25,2.5,4.5,4.25,4.0,4.5,2.5,4.75,2.25
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Slim / Wood / Crimson Slim,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.0,4.0,3.0,3.25,4.25,2.75,4.5,4.0,4.25,4.5,2.25,4.75,2.25
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Button / Leaf Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,2.5,3.5,3.25,3.25,5.0,2.0,4.25,4.5,3.75,4.0,3.0,5.25,1.75
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Button / Leaf Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,2.5,3.5,3.0,3.25,5.0,2.25,4.25,4.25,4.0,4.0,2.75,5.25,1.75
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Cushion,Cloud Glider / Parachute / Flower Glider / Paper Glider,2.5,3.25,3.0,3.75,4.75,2.25,4.0,4.0,3.25,4.25,3.75,5.25,2.5
Tanooki Mario / Inkling Boy / Male Villager,Biddybuggy / Mr Scooty,Cushion,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,2.5,3.25,2.75,3.75,4.75,2.5,4.0,3.75,3.5,4.25,3.5,5.25,2.5
Tanooki Mario / Inkling Boy / Male Villager,Streetle,GLA Tires,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.25,3.0,4.5,3.75,4.5,2.5,4.0,3.5,4.0,4.0,4.0,4.75,3.0
Tanooki Mario / Inkling Boy / Male Villager,Streetle,GLA Tires,Peach Parasol / Parafoil / Bowser Kite / MKTV Parafoil,3.25,3.0,4.25,3.75,4.5,2.75,4.0,3.25,4.25,4.0,3.75,4.75,3.0
Tanooki Mario / Inkling Boy / Male Villager,Streetle,Monster / Hot Monster,Cloud Glider / Parachute / Flower Glider / Paper Glider,3.5,3.0,4.25,3.25,4.0,3.0,3.25,2.75,3.5,3.5,4.5,4.5,3.25
